
#No	Formula	CAS	SMILES	Tfus	Tvap	Tc	CID	Remark
309	C6H14O	565-60-6	CCC(C(O)C)C	None	407	587	kcX3TZOHFC	CHON
310	C5H12O2	19089-47-5	CCOC(CO)C	None	422	589	kc2ADZAKU8	CHON
311	C5H12O2	111-32-0	COCCCCO	None	442	642	kcPCG9XTH8	CHON
312	C6H14O	589-35-5	OCCC(CC)C	None	426	608	kc6KELG4OQ	CHON
313	C6H14O	77-74-7	CCC(CC)(O)C	250	395	576	kcQNXJL9IZ	CHON
314	C6H12O	3637-61-4	OCC1CCCC1	None	442	647	kc0M4AKRYP	CHON
315	C6H12O	2094-75-9	CCC(C=O)(C)C	None	378	568	kcKK52HLQ4	CHON
316	C5H12O2	77-76-9	COC(OC)(C)C	None	353	510	kcUKR5E4NB	CHON
317	C5H10O2	626-68-6	CC1OCCCO1	None	379	565	kcJP85B8UY	CHON
318	C5H10O2	1120-97-4	CC1CCOCO1	None	388	586	kc2DOKY9EJ	CHON
319	C6H12O	565-61-7	CCC(C(=O)C)C	None	390	581	kcN1BU4MTG	CHON
320	C6H15N	21035-44-9	CCNC(CC)C	None	371	544	kcALMQPXCP	CHON
321	C5H12O2	7778-85-0	COCC(OC)C	None	363	543	kcPA5711PE	CHON
322	C6H12O	108-10-1	CC(CC(=O)C)C	188	389	575	kcK3IQIQ66	CHON
323	C4H8O3	623-50-7	CCOC(=O)CO	None	432	622	kcR85OR5RG	CHON
324	C6H12O	565-69-5	CCC(=O)C(C)C	None	387	569	kcRPFI2I11	CHON
325	C6H15N	13360-63-9	CCCCNCC	None	379	546	kc1ISCQN2H	CHON
326	C5H12O2	4744-10-9	CCC(OC)OC	None	362	536	kc35MR0NKX	CHON
327	C5H12O2	462-95-3	CCOCOCC	207	360	532	kcX0G4G598	CHON
328	C6H12O	53531-14-9	C[C@@H](C=O)CCC	None	392	568	kcTEG9S66U	CHON
329	C6H15N	121-44-8	CCN(CC)CC	158	362	536	kcYTDDFNUC	CHON
330	C5H10O2	1071-73-4	OCCCC(=O)C	None	463	638	kc8GISB5SZ	CHON
331	C4H13N3	111-40-0	NCCNCCN	None	480	710	kcAMIY5X7L	CHON
332	C5H10O2	503-74-2	CC(CC(=O)O)C	244	450	629	kc13EEFZ3A	CHON
333	C4H8O3	6290-49-9	COCC(=O)OC	None	395	583	kcOI81A4MX	CHON
334	C5H10O2	4161-60-8	CC(CC(=O)C)O	None	450	646	kcFTIF2A96	CHON
335	C5H8O2	56625-01-5	C=CCCOC=O	None	381	569	kcTN5INPDE	CHON
336	C5H13NO	6291-85-6	NCCCOCC	None	406	586	kcR1441MOL	CHON
337	C6H12O	63468-05-3	CC=CC(O)(C)C	None	395	567	kc4IKO7D0G	CHON
338	C5H8O2	33698-87-2	C/C=C\CC(=O)O	None	452	651	kcYAM03IW9	CHON
339	C5H8O2	16666-42-5	CC/C=C\C(=O)O	None	458	640	kcN9TVU48X	CHON
340	C6H12O	1610-29-3	CCC=C(CO)C	None	443	625	kcM9W8EB1E	CHON
341	C6H14O	624-95-3	OCCC(C)(C)C	None	423	592	kcBG4QOFA2	CHON
342	C6H14O	1185-33-7	CCC(CO)(C)C	None	410	578	kc5TNXJYET	CHON
343	C6H15N	53310-02-4	CCCC(N)(C)C	None	375	552	kcLREFX6G3	CHON
344	C6H15N	5344-20-7	NCCCC(C)C	179	397	577	kcMXA8DX5Q	CHON
345	C6H15N	52317-98-3	CCC(NC)CC	None	377	548	kcTCJ51T31	CHON
346	C6H15N	927820-97-1	NCC[C@@H](CC)C	None	400	585	kc3KH6Y84K	CHON
347	C6H12O	4798-45-2	C=CC(C(C)C)O	None	413	582	kcNG7KJGRP	CHON
348	C4H8O3	17392-83-5	COC(=O)[C@H](O)C	None	414	577	kcST07EYVO	CHON
349	C6H12O	2088-07-5	CCC(C(=C)C)O	None	412	590	kc8M7L44KI	CHON
350	C6H15N	108-09-8	CC(CC(N)C)C	None	382	569	kcA5V5KZKU	CHON
351	C6H15N	142-84-7	CCCNCCC	233	381	556	kcFQOXQ6TW	CHON
352	C6H15N	25419-06-1	CCCCCNC	None	390	565	kcN8KNKGW4	CHON
353	C5H8O2	13991-37-2	CC/C=C/C(=O)O	None	472	641	kcHXJBUI7R	CHON
354	C6H14O	19550-30-2	OCC(C(C)C)C	None	418	595	kc2C355TZ8	CHON
355	C6H14O	594-60-5	CC(C(O)(C)C)C	263	392	559	kcH21EAOMB	CHON
356	C4H8O3	623-53-0	CCOC(=O)OC	218	379	560	kcHFMCL9GF	CHON
357	C5H8O2	4358-59-2	C/C=C\C(=O)OC	None	381	565	kcA194A5B2	CHON
358	C6H12O	624-97-5	C=CCC(O)(C)C	None	404	573	kcEZOW0GGJ	CHON
359	C5H8O2	1617-32-9	C/C=C/CC(=O)O	None	465	635	kcEQLP5IT9	CHON
360	C5H8O2	591-87-7	CC(=O)OCC=C	None	377	559	kc9RXXEC4N	CHON
361	C4H8O3	542-59-6	CC(=O)OCCO	None	461	660	kcTQV5SFKG	CHON
362	C5H10O2	542-55-2	O=COCC(C)C	178	372	551	kc87FYTYJX	CHON
363	C6H14O	464-07-3	CC(C(C)(C)C)O	278	393	580	kc2EXTCCCN	CHON
364	C4H6O3	600-22-6	COC(=O)C(=O)C	None	411	603	kcKTYT0TI8	CHON
365	C6H12O	2747-48-0	OCC=C(CC)C	None	439	619	kcIE5VO4CK	CHON
366	C5H12O2	2938-98-9	OCCC(CO)C	None	489	699	kcKHJQCHL4	diol_amide
367	C5H12O2	42075-32-1	C[C@H](C[C@H](O)C)O	None	471	653	kcF20ERAU1	diol_amide
368	C6H10O	3744-02-3	CC(=C)CC(=O)C	201	392	607	kcEZNAYERU	CHON
369	C6H10O	3019-25-8	CC(=O)C1CCC1	None	409	632	kcSGE426UO	CHON
370	C5H12O2	72345-23-4	C[C@@H](C[C@@H](O)C)O	None	461	653	kcVRDEQFRA	diol_amide
371	C5H12O2	41051-72-3	CCC(CO)(O)C	None	469	661	kc5WPID6U8	diol_amide
372	C5H12O2	3950-21-8	C[C@H](C[C@@H](O)C)O	None	483	653	kcO1SM27VM	diol_amide
373	C6H10O	141-79-7	CC(=CC(=O)C)C	220	403	605	kcJ4MQ7MU3	CHON
374	C6H12O	26093-63-0	CC1CCCOC1	None	388	596	kcKOBXAYZ5	CHON
375	C5H12O2	61828-35-1	CC[C@@H]([C@H](O)C)O	None	467	653	kc39821VHN	diol_amide
376	C5H12O2	50468-22-9	OCC(C(C)C)O	None	468	654	kc0EQNPO3W	diol_amide
377	C5H12O2	97847-55-7	CC[C@H]([C@H](O)C)O	None	463	653	kc33M6MPRX	diol_amide
378	C5H12O2	684-84-4	OCC(C(O)C)C	None	485	692	kcC9SRXALK	diol_amide
379	C6H12O	75-97-8	CC(=O)C(C)(C)C	222	379	571	kcEHVC7796	CHON
380	C5H12O2	2568-33-4	OCCC(O)(C)C	None	475	680	kcJFIA4X9U	diol_amide
381	C4H12N2O	2752-17-2	NCCOCCN	None	440	631	kcAQTKXEVO	CHON
382	C5H12O2	5137-45-1	COCCOCC	None	361	553	kc2ILXZDXX	CHON
383	C6H14O	62016-49-3	COC(C(C)C)C	None	355	524	kcXA44CKJD	CHON
384	C6H14O	637-92-3	CCOC(C)(C)C	179	346	509	kcMN1X77DT	CHON
385	C6H14O	62016-48-2	COCC(CC)C	None	364	538	kcYYV3JDUO	CHON
386	C6H10O	872-53-7	O=CC1CCCC1	None	410	641	kcEKY5AALU	CHON
387	C6H13N	6053-81-2	NCC1CCCC1	None	411	617	kcTKUJKUZL	CHON
388	C6H12O	930-39-2	CC(C1CC1)(O)C	None	397	585	kcKVJM0AWX	CHON
389	C5H8O2	623-43-8	C/C=C/C(=O)OC	None	392	565	kcDHSO7LH5	CHON
390	C6H14O	994-05-8	CCC(OC)(C)C	None	359	536	kcC55T4M10	CHON
391	C6H14O	70224-28-1	OCC[C@@H](CC)C	None	429	607	kcP8E7KZ3B	CHON
392	C6H6O	5664-33-5	O=C1C=CCC=C1	None	442	683	kcGXV6PTHN	CHON
393	C6H6O	24599-57-3	O=C1CC=CC=C1	None	419	647	kc4CG1FRCR	CHON
394	C5H8O2	541-47-9	CC(=CC(=O)O)C	None	468	651	kcP5RGB9VQ	CHON
395	C6H14O	627-02-1	CCOCC(C)C	None	354	518	kc2W0URXGW	CHON
396	C6H14O	626-91-5	COCCC(C)C	None	364	530	kcBS0XW5PL	CHON
397	C5H10O2	6117-82-4	OC/C=C\C(O)C	None	498	688	kcDT41C092	diol_amide
398	C6H15N	4358-75-2	CC(C(N)(C)C)C	None	376	561	kcKE131TJ2	CHON
399	C6H15N	3850-30-4	CC(C(C)(C)C)N	None	374	557	kc8GCA27LA	CHON
400	C6H15N	927-62-8	CCCCN(C)C	None	366	537	kcVBRDVC86	CHON
401	C6H15N	4104-44-3	CNCCC(C)C	None	382	580	kcUUYARDU2	CHON
402	C4H10O3	623-39-2	COCC(CO)O	None	492	680	kcT8ZII7ZG	diol_amide
403	C5H10O2	547-63-7	COC(=O)C(C)C	189	366	541	kc3PNJ4M9E	CHON
404	C6H15N	921-04-0	CCC(N(C)C)C	None	367	541	kcK6QGX6UB	CHON
405	C5H13NO	16369-21-4	CCCNCCO	None	456	648	kcQYF4PV32	CHON
406	C5H12O2	71739-38-3	CCCOCOC	None	372	553	kc24EEOCY9	CHON
407	C6H14O	1502-93-8	CC[C@H]([C@H](O)C)C	None	400	580	kcQESVO8FH	CHON
408	C5H8O2	3586-58-1	CCC(=C)C(=O)O	None	453	627	kc9AQDJ9SD	CHON
409	C4H8O3	547-64-8	COC(=O)C(O)C	None	416	601	kcGQWWEWI7	CHON
410	C5H8O2	3721-95-7	OC(=O)C1CCC1	266	465	686	kcSWI64GNX	CHON
411	C5H10O2	75-98-9	OC(=O)C(C)(C)C	309	437	609	kcCUH5SQO5	CHON
412	C5H10O2	116-53-0	CC(C(=O)O)CC	None	448	623	kcO7GFH66K	CHON
413	C6H13N	18328-90-0	CCNCC(=C)C	None	372	577	kcZRKAEVBR	CHON
414	C4H8O3	6149-41-3	COC(=O)CCO	None	402	580	kc7J4ICOHP	CHON
415	C4H11NO2	929-06-6	NCCOCCO	None	496	721	kcX8MX02RZ	CHON
416	C6H14O	15019-27-9	OC[C@@H](C(C)C)C	None	422	600	kc9NAI7OLK	CHON
417	C6H14O	1502-94-9	CC[C@@H]([C@H](O)C)C	None	400	580	kcOLVCLHS0	CHON
418	C6H14O	627-08-7	CCCOC(C)C	None	356	520	kcW5X7NCYF	CHON
419	C6H14O	108-20-3	CC(OC(C)C)C	188	342	500	kcI358Z83B	CHON
420	C6H14O	1517-67-5	C[C@@H](C(C)(C)C)O	None	393	580	kcNUTE9JSE	CHON
421	C5H12O2	24347-56-6	OC[C@H](C(C)C)O	None	480	668	kc5F5FCMXE	diol_amide
422	C5H12O2	70423-38-0	OCC[C@@H](CO)C	None	493	690	kcC6CFHK8U	diol_amide
423	C5H12O2	22644-28-6	OCC[C@H](CO)C	None	493	699	kcIYZN44G1	diol_amide
424	C5H8O2	80-62-6	COC(=O)C(=C)C	226	374	540	kcI42AAI63	CHON
425	C5H13NO	108-16-7	CN(CC(O)C)C	None	465	653	kcAMVEVR8G	CHON
426	C5H12O2	126-30-7	OCC(CO)(C)C	402	477	687	kc8TM61EUO	diol_amide
427	C5H13NO	3179-63-3	OCCCN(C)C	None	472	605	kcILG8WFR4	CHON
428	C5H11NO	15364-56-4	CN(CC(=O)C)C	None	398	608	kcSUE8M89M	CHON
429	C5H12O2	22665-67-4	OCC(OC)(C)C	None	415	603	kc433Z88FU	CHON
430	C5H10O2	36960-22-2	OCC(=O)C(C)C	None	466	674	kc54W1DD0K	CHON
431	C6H10O	16302-35-5	CC1=CCOCC1	None	391	597	kcA2LZCTTT	CHON
432	C6H10O	55230-25-6	CC1OCCC=C1	None	377	582	kcHFOUTK15	CHON
433	C6H10O	1120-80-5	OCC1=CCCC1	333	486	656	kcWBNVBMBI	CHON
434	C6H15N	7239-24-9	CC(CN(C)C)C	None	354	521	kcPUF2H76V	CHON
435	C6H15N	108-18-9	CC(NC(C)C)C	172	356	523	kcRGHXG5NF	CHON
436	C6H15N	918-02-5	CN(C(C)(C)C)C	183	363	541	kcA2LH6CML	CHON
437	C5H10O2	115-22-0	CC(=O)C(O)(C)C	None	420	651	kcX14JJ34P	CHON
438	C5H10O2	3393-64-4	CC(C(=O)C)CO	None	463	649	kcQPQAONVX	CHON
439	C5H12O2	3587-64-2	COCC(O)(C)C	None	390	582	kcDEHZ2X1E	CHON
440	C6H14O	1118-00-9	COCC(C)(C)C	None	345	512	kc6RUHM1DF	CHON
441	C5H8O2	2868-37-3	COC(=O)C1CC1	None	386	571	kcAUC3LXND	CHON
442	C5H12O2	109-59-1	OCCOC(C)C	None	414	591	kc94KAUNP9	CHON
443	C6H15N	13205-60-2	CCNCC(C)C	None	371	540	kc0EYK0EHO	CHON
444	C4H10O3	628-90-0	COCOCOC	None	378	552	kc229WV34M	CHON
445	C6H15N	4458-32-6	CCCN(CC)C	None	365	536	kcIDWT35V3	CHON
446	C6H15N	4432-77-3	CCNC(C)(C)C	None	359	541	kcD72XR6DV	CHON
447	C6H15N	39198-07-7	CCN(C(C)C)C	None	365	539	kcX7693IV0	CHON
448	C5H14N2	109-55-7	NCCCN(C)C	194	406	590	kc6XBFYYFR	CHON
449	C4H8O3	27871-49-4	COC(=O)[C@@H](O)C	None	417	601	kcLSDILN95	CHON
450	C5H13NO	109-56-8	OCCNC(C)C	289	432	614	kcY24A90KM	CHON
451	C4H8O3	594-61-6	OC(=O)C(O)(C)C	351	486	719	kcXC59WZAJ	diol_amide
452	C6H10O	557-40-4	C=CCOCC=C	None	368	546	kcHWEMI4BG	CHON
453	C6H11N	124-02-7	C=CCNCC=C	None	385	587	kcN7SBFCSE	CHON
454	C7H8O	100-66-3	COc1ccccc1	236	427	646	kcDU8I1E9I	CHON
455	C7H14O	111-71-7	CCCCCCC=O	229	426	617	kcMZ3RXF62	CHON
456	C7H12O	6728-31-0	CC/C=C\CCC=O	None	427	625	kcWVU5O6X3	CHON
457	C7H16O	111-70-6	CCCCCCCO	240	450	633	kcR63914HT	CHON
458	C7H12O	2463-63-0	CCCCC=CC=O	None	434	611	kcY6HJ1FQ1	CHON
459	C7H16O	543-49-7	CCCCCC(O)C	None	433	610	kcCIMYQH9C	CHON
460	C7H16O	589-82-2	CCCCC(CC)O	None	429	605	kcZ3PIDL5A	CHON
461	C7H16O	589-55-9	CCCC(CCC)O	None	428	603	kc6NWR4JIS	CHON
462	C7H14O	106-35-4	CCCCC(=O)CC	236	420	607	kcRRC9468T	CHON
463	C7H6O	100-52-7	O=Cc1ccccc1	216	451	692	kcODWP5W4N	CHON
464	C7H14O	123-19-3	CCCC(=O)CCC	241	417	602	kc3PPEZT6W	CHON
465	C7H14O	110-43-0	CCCCCC(=O)C	237	424	611	kc4DYCOYD6	CHON
466	C6H12O2	123-86-4	CCCCOC(=O)C	196	399	575	kc9V43PHCS	CHON
467	C6H12O2	6572-90-3	C1CCCOCOC1	None	407	626	kcN06K2VNH	CHON
468	C7H14O	502-41-0	OC1CCCCCC1	280	458	668	kcDXRWZZCT	CHON
469	C6H12O2	142-62-1	CCCCCC(=O)O	269	479	661	kcC7PYIV5U	CHON
470	C7H14O	89794-36-5	OCCCCC=CC	None	455	627	kcQK1TX4NY	CHON
471	C7H8O	106-44-5	Cc1ccc(cc1)O	308	475	705	kcQOZ0O9RJ	CHON
472	C7H14O	20851-55-2	OCCCC=CCC	None	455	631	kcB35ZYUFU	CHON
473	C7H12O	502-42-1	O=C1CCCCCC1	None	454	675	kc2FA4UN1Y	CHON
474	C7H8O	100-51-6	OCc1ccccc1	258	478	715	kcRABIJB4L	CHON
475	C7H17N	111-68-2	CCCCCCCN	252	428	609	kcPC6A4CDL	CHON
476	C7H17N	16751-59-0	CCCC(CCC)N	None	413	593	kcWA9SGDHH	CHON
477	C6H8O2	999-55-3	C=CCOC(=O)C=C	None	392	575	kc9RXLKAM2	CHON
478	C6H12O2	6581-66-4	COC1CCCCO1	None	417	619	kcWYSWOFVV	CHON
479	C6H12O2	638-49-3	CCCCCOC=O	200	400	576	kcU2I7MP9S	CHON
480	C7H8O	108-39-4	Cc1cccc(c1)O	285	475	706	kcR7TLIPUY	CHON
481	C7H17N	123-82-0	CCCCCC(N)C	None	414	598	kcXZBBRELM	CHON
482	C7H17N	28292-42-4	CCCCC(CC)N	None	414	594	kcYNKKJNYW	CHON
483	C7H8O	95-48-7	Cc1ccccc1O	304	464	698	kcLPD20QFX	CHON
484	C6H14O2	617-30-1	CCCC(C(O)C)O	None	478	667	kcRHKZXHHC	diol_amide
485	C7H16O	61962-23-0	CCCOC(CC)C	None	380	547	kcFNTZCXF8	CHON
486	C7H16O	17952-11-3	CCCCCOCC	None	391	559	kcQ16BGIGH	CHON
487	C7H16O	3073-92-5	CCCOCCCC	None	390	559	kcJ9BTY52X	CHON
488	C7H16O	4747-07-3	CCCCCCOC	None	398	570	kcBT4WMNI4	CHON
489	C7H14O	19269-28-4	CCCC(CC=O)C	None	418	603	kcPNTCDZNW	CHON
490	C7H12O	2918-13-0	CCCCC(=O)C=C	None	423	606	kcOUYI56RH	CHON
491	C7H9N	100-61-8	CNc1ccccc1	216	469	702	kcQ53L7499	CHON
492	C7H9N	106-49-0	Cc1ccc(cc1)N	316	474	707	kcMONBIDU8	CHON
493	C7H16O	6033-23-4	CCCCC[C@@H](O)C	None	435	598	kcRKZAS4X9	CHON
494	C6H14O2	922-17-8	CCC(C(CC)O)O	294	484	704	kc6M1HOPKN	diol_amide
495	C6H14O2	19780-90-6	CCC(CC(O)C)O	None	480	673	kc5IITLA7M	diol_amide
496	C6H12O2	105-54-4	CCCC(=O)OCC	176	394	566	kc0WIQ2C71	CHON
497	C7H9N	95-53-4	Cc1ccccc1N	259	473	716	kcNM9LJDFP	CHON
498	C7H16O	6033-24-5	CCCCC[C@H](O)C	None	435	605	kcW3SO9339	CHON
499	C7H14O	1860-39-5	O=CCCCC(C)C	None	418	604	kcKAKY6TR7	CHON
500	C7H14O	41065-97-8	CC(CC)CCC=O	None	422	604	kcLBL3IAUI	CHON
501	C6H14O2	6920-22-5	CCCCC(CO)O	None	497	709	kcENZU70BO	diol_amide
502	C7H14O	925-54-2	CC(C=O)CCCC	None	416	593	kcMRC9DTQ9	CHON
503	C5H11NO2	3082-75-5	CCOC(=O)[C@@H](N)C	None	421	594	kcJBCX6TET	CHON
504	C5H10O3	1779-19-7	C1OCCOCCO1	None	429	652	kcAPM2OA1P	CHON
505	C6H10O2	628-08-0	CC=CCOC(=O)C	None	408	594	kcECYJC4S8	CHON
506	C6H10O2	1577-22-6	C=CCCCC(=O)O	None	478	660	kcZBF031PB	CHON
507	C7H15N	5452-35-7	NC1CCCCCC1	None	442	643	kcLVKAZ4NW	CHON
508	C6H10O2	1191-04-4	CCCC=CC(=O)O	None	496	665	kcOF5MKS7X	CHON
509	C6H13NO	100-74-3	CCN1CCOCC1	None	407	652	kc23YXEUJ3	CHON
510	C6H14N2	5308-25-8	CCN1CCNCC1	None	430	683	kcP15VGEOG	CHON
511	C7H15N	766-09-6	CCN1CCCCC1	None	404	594	kcFKPZ9BHP	CHON
512	C7H17N	44745-29-1	CCCCC[C@@H](N)C	None	414	590	kcVNONHNRT	CHON
513	C7H17N	6240-90-0	CCCCC[C@@H](N)C	None	414	590	kcRFIY4OQQ	CHON
514	C6H12O2	624-24-8	CCCCC(=O)OC	182	401	589	kcLITLO9SV	CHON
515	C6H12O2	106-36-5	CCCOC(=O)CC	197	395	569	kcPCV70OTL	CHON
516	C5H10O3	105-58-8	CCOC(=O)OCC	198	399	576	kcNK0LV7BQ	CHON
517	C7H15N	1484-80-6	CCC1CCCCN1	None	425	635	kcC7GI67ZP	CHON
518	C6H10O2	10544-63-5	CCOC(=O)/C=C/C	None	400	582	kcEJPWIN5C	CHON
519	C6H12O2	7525-64-6	CC1(O)CCOCC1	None	438	625	kcLK390S4U	CHON
520	C6H12O2	105-46-4	CCC(OC(=O)C)C	None	384	571	kcYN5WVNIU	CHON
521	C7H16O	597-49-9	CCC(CC)(CC)O	260	415	601	kcOGFXX0VJ	CHON
522	C7H14O	931-56-6	COC1CCCCC1	199	406	611	kc528RK5VD	CHON
523	C7H16O	66225-51-2	OCCC(CC)CC	None	444	622	kc965BPI83	CHON
524	C7H16O	627-98-5	OCCCCC(C)C	None	444	623	kc2WQVDJ8X	CHON
525	C7H16O	623-55-2	CCC(CC(C)C)O	None	421	605	kcH9ZERVFG	CHON
526	C7H16O	615-29-2	CCC(C(CC)C)O	None	423	606	kcFN86WT26	CHON
527	C7H16O	2313-61-3	CCC(CC(O)C)C	None	424	614	kcWFQFJYI5	CHON
528	C6H12O2	24655-66-1	CC=CC(CCO)O	None	499	701	kc9HFB2BM4	diol_amide
529	C6H14O2	629-14-1	CCOCCOCC	None	394	542	kcYJWHOD03	CHON
530	C7H16O	624-22-6	CCCCC(CO)C	None	437	614	kcGZFWBVZJ	CHON
531	C7H16O	597-96-6	CCCC(CC)(O)C	None	416	600	kc90GH9TDH	CHON
532	C7H16O	627-59-8	CC(CCC(O)C)C	None	424	613	kcO38DV3JE	CHON
533	C7H16O	625-23-0	CCCCC(O)(C)C	None	415	588	kcU2ZGQAIV	CHON
534	C7H16O	609-27-8	CCC(C(O)C)CC	None	426	608	kcTQ7CZ4F5	CHON
535	C7H16O	818-49-5	OCCCC(CC)C	None	443	622	kcU076KWMN	CHON
536	C7H14O	100-49-2	OCC1CCCCC1	None	458	672	kcPQU90XBV	CHON
537	C7H16O	27522-11-8	CCCC(CO)CC	None	438	616	kcWTAE64MP	CHON
538	C7H16O	2313-65-7	CCCC(C(O)C)C	None	426	605	kcOYP0F5RP	CHON
539	C6H16N2	124-09-4	NCCCCCCN	312	473	685	kc0IH87R0R	CHON
540	C6H14O2	111-76-2	CCCCOCCO	None	444	634	kcG1CQLV66	CHON
541	C6H14O2	105-57-7	CCOC(OCC)C	167	375	540	kc6ZAHJET5	CHON
542	C6H12O2	540-88-5	CC(=O)OC(C)(C)C	None	371	541	kcIWJZKOD4	CHON
543	C7H12O	2883-45-6	C=CCC(CC=C)O	None	434	640	kcEROB7DH6	CHON
544	C7H12O	1070-66-2	CCCCC(=C)C=O	None	423	614	kcJWXIM3DI	CHON
545	C6H12O2	5702-29-4	CCC1OCCCO1	None	401	588	kc32Z041EF	CHON
546	C6H12O2	76086-05-0	CCOCC(=O)CC	None	415	608	kc2TQIF6XT	CHON
547	C7H14O	2550-21-2	CCCC(C(=O)C)C	None	425	605	kc4JNUTZ99	CHON
548	C7H14O	17042-16-9	CCC(=O)C(CC)C	None	410	598	kc6FUZXKJW	CHON
549	C7H14O	623-56-3	CCC(=O)CC(C)C	None	411	595	kcKMDV4I8B	CHON
550	C7H14O	1708-81-2	CCC/C=C\CCO	None	454	631	kcXJOCEPOB	CHON
551	C7H14O	6137-03-7	CCC(C(=O)C)CC	None	411	605	kc9ECZBEYL	CHON
552	C4H8O4	293-30-1	O1COCOCOC1	385	404	618	kcL1DFIWXD	CHON
553	C6H14O2	13179-96-9	COCCCCOC	None	411	594	kc946YP2S4	CHON
554	C7H9N	100-46-9	NCc1ccccc1	None	457	690	kcM39HAWJE	CHON
555	C7H14O	110-12-3	CC(CCC(=O)C)C	None	414	604	kcVGGE7674	CHON
556	C7H14O	4798-59-8	CCCC(/C=C/C)O	None	429	606	kcCUIPSPH9	CHON
557	C7H14O	105-42-0	CCC(CC(=O)C)C	None	414	603	kcU9RSJ7GX	CHON
558	C7H14O	7379-12-6	CCCC(=O)C(C)C	None	407	593	kcQES2TJBC	CHON
559	C6H14O2	3453-99-4	CCC(OC)(OC)C	174	383	572	kcFM5JALKJ	CHON
560	C6H12O2	100-72-1	OCC1CCCCO1	None	460	694	kcGTYIP1A1	CHON
561	C6H14O2	4461-87-4	CCCC(OC)OC	None	385	557	kcQT1UT6KF	CHON
562	C7H15N	1121-92-2	C1CCCCNCC1	None	429	654	kc3EUA6IHX	CHON
563	C6H12O2	88-09-5	CCC(C(=O)O)CC	241	467	644	kcNJ78HKZX	CHON
564	C7H14O	19353-21-0	O=CCC(C(C)C)C	None	417	604	kcHJ2A8DB7	CHON
565	C6H12O2	21856-89-3	OCCCCC(=O)C	None	482	655	kcXNU0A6GY	CHON
566	C6H12O2	556-48-9	OC1CCC(CC1)O	369	496	712	kcZC21QN2P	diol_amide
567	C6H14O2	1569-01-3	CCCOCC(O)C	None	423	605	kc73KLQ9NG	CHON
568	C6H14O2	818-56-4	CC(OC)CCCO	None	459	630	kcGWO0MMNN	CHON
569	C6H12O2	931-17-9	OC1CCCCC1O	None	496	712	kcE7LG37JY	diol_amide
570	C6H10O2	925-60-0	CCCOC(=O)C=C	None	394	576	kcRWPTD1YM	CHON
571	C6H12O2	33683-44-2	CCC(=O)CC(O)C	None	486	670	kcN5RWYIWZ	CHON
572	C6H12O2	823-18-7	O[C@@H]1CCC[C@@H](C1)O	338	496	796	kcASEV1DYU	diol_amide
573	C6H14O2	10215-30-2	CCCOC(CO)C	None	424	617	kcXB3DTC6P	CHON
574	C7H14O	118993-47-8	CCC(CC=O)(C)C	None	406	581	kcB4ZT45YC	CHON
575	C6H14O2	4161-22-2	CCCOCCCO	None	454	620	kcOTQ6Q6JI	CHON
576	C4H6O4	553-90-2	COC(=O)C(=O)OC	325	437	632	kcHLNIUY6C	CHON
577	C5H8O3	617-35-6	CCOC(=O)C(=O)C	None	429	617	kcECCXOQNM	CHON
578	C6H8O2	637-88-7	O=C1CCC(=O)CC1	352	467	716	kcZ9DCIHNP	CHON
579	C7H14O	55145-28-3	CC(C=C)(CCC)O	None	405	595	kc38031U2H	CHON
580	C7H17N	20193-21-9	CCCNCCCC	None	404	576	kcH578PK6A	CHON
581	C7H17N	35161-70-7	CCCCCCNC	None	418	592	kcFBWL2IB2	CHON
582	C7H14O	4798-60-1	CC=CC(C(C)C)O	None	425	596	kcXH6ZV54C	CHON
583	C7H17N	39190-67-5	CCCNC(CC)C	None	399	572	kcKQTAALS6	CHON
584	C7H14O	101084-24-6	CCC(C(=CC)C)O	None	446	620	kcB84TLKTZ	CHON
585	C6H10O2	5935-25-1	C=CC1OCCCO1	None	411	623	kcMN0MYXV1	CHON
586	C7H14O	1569-44-4	CC(CC)(CC=C)O	None	391	553	kcR08Q8R4M	CHON
587	C7H14O	1838-82-0	CCCC(C(=C)C)O	None	419	592	kcGMCHUFFZ	CHON
588	C7H14O	1838-81-9	CCCC=C(CO)C	None	444	615	kcMCO8KHJQ	CHON
589	C7H14O	5212-80-6	OCCCCC(=C)C	None	451	612	kc2EG2RAUQ	CHON
590	C5H10O3	90357-58-7	CCCOC(=O)CO	None	444	629	kc4J1BDDX6	CHON
591	C5H10O3	17230-31-8	COC1OCCCO1	None	412	619	kcGCWG8XCW	CHON
592	C6H10O2	6737-11-7	CC(C=C)OC(=O)C	None	386	564	kcBQI53C5K	CHON
593	C6H10O2	13419-69-7	CCC/C=C/C(=O)O	308	491	657	kcJ83QUN5X	CHON
594	C6H10O2	1072-96-4	C=CC1CCOCO1	None	415	630	kcEASUL8R8	CHON
595	C6H12O2	110-45-2	O=COCCC(C)C	None	397	578	kc2ATI13OU	CHON
596	C7H17N	17839-26-8	CCCCCNCC	None	410	590	kcJ9UB9ZUF	CHON
597	C7H17N	1315053-81-6	CCC[C@H](CCN)C	None	423	607	kcU3UL56WW	CHON
598	C6H10O2	1576-84-7	CC(=O)OCCC=C	None	400	581	kcYU7J14YN	CHON
599	C6H12O2	110-19-0	CC(COC(=O)C)C	176	390	561	kcRUZAUT8Q	CHON
